30212|GA|33.266|-84.2806
30213|GA|33.6148122|-84.6688348
30214|GA|33.473501|-84.5012435
30215|GA|33.3822079|-84.4592701
30216|GA|33.2543296|-83.8791074
30217|GA|33.2990406|-85.1479364
30218|GA|33.1189525|-84.5850997
30219|GA|33.1546|-85.203
30220|GA|33.2533242|-84.8463673
30222|GA|33.0164819|-84.8150781
30223|GA|33.2850977|-84.2910759
30224|GA|33.2042944|-84.238417
30228|GA|33.4193163|-84.2910759
30229|GA|33.2257|-84.5698
30230|GA|33.1778621|-84.9193082
30233|GA|33.3138938|-83.9532571
30234|GA|33.3339949|-84.0220298
30236|GA|33.5213067|-84.3226488
30237|GA|33.5215|-84.3539
30238|GA|33.4785509|-84.3647199
30248|GA|33.3647316|-84.0801613
30250|GA|33.4359505|-84.3187031
30251|GA|33.2023745|-84.7002041
30252|GA|33.4541353|-84.0801613
30253|GA|33.4581342|-84.1646163
30256|GA|33.0063199|-84.3226488
30257|GA|33.1351098|-84.1962563
30258|GA|32.99046|-84.4697663
30259|GA|33.2606063|-84.7524482
30260|GA|33.5829386|-84.3279093
30263|GA|33.3786293|-84.8984775
30264|GA|33.3807|-84.7999
30265|GA|33.3931572|-84.7106567
30266|GA|33.1867|-84.2115
30268|GA|33.5254985|-84.6688348
30269|GA|33.3984792|-84.5746243
30271|GA|33.3841|-84.8129
30272|GA|33.6246|-84.4987
30273|GA|33.5805188|-84.2752831
30274|GA|33.5528023|-84.4015075
30275|GA|33.4341596|-84.871777
30276|GA|33.2749296|-84.564147
30277|GA|33.3788356|-84.6374484
30281|GA|33.5494383|-84.2067992
30284|GA|33.3412|-84.2909
30285|GA|32.9858712|-84.2436849
30288|GA|33.6610155|-84.3279093
30289|GA|33.3273|-84.6326
30290|GA|33.4664681|-84.5955732
30291|GA|33.5754008|-84.5327038
30292|GA|33.1545171|-84.375233
30293|GA|32.9842766|-84.5850997
30294|GA|33.6299854|-84.2594861
30295|GA|33.1058515|-84.2910759
30296|GA|33.5658548|-84.4435223
30297|GA|33.6134652|-84.3857442
30298|GA|33.6219|-84.3693
30301|GA|33.7486|-84.3884
30302|GA|33.7486|-84.3884
30303|GA|33.755711|-84.3883717
30304|GA|33.7465|-84.3915
30305|GA|33.8363126|-84.3857442
30306|GA|33.7845409|-84.3489467
30307|GA|33.7724417|-84.3279093
30308|GA|33.77194|-84.377861
30309|GA|33.7971137|-84.3804888
30310|GA|33.7321902|-84.4225186
30311|GA|33.7234034|-84.4750137
30312|GA|33.7440941|-84.377861
30313|GA|33.7670875|-84.3936264
30314|GA|33.7549449|-84.4330214
30315|GA|33.7026678|-84.3857442
30316|GA|33.6997885|-84.3226488
30317|GA|33.7467783|-84.3147572
30318|GA|33.7946333|-84.448772
30319|GA|33.884218|-84.338429
30320|GA|33.7486|-84.3884
30321|GA|33.6403|-84.3952
30322|GA|33.7932589|-84.3265943
30324|GA|33.81842|-84.3594626
30325|GA|33.7486|-84.3884
30326|GA|33.849145|-84.3620913
30327|GA|33.8604722|-84.4277703
30328|GA|33.9253024|-84.3857442
30329|GA|33.828105|-84.3279093
30330|GA|33.7063744|-84.4369595
30331|GA|33.698565|-84.5431867
30332|GA|33.7759|-84.3927
30333|GA|33.7788|-84.3361
30334|GA|33.7490822|-84.3880433
30336|GA|33.7387263|-84.5693859
30337|GA|33.638615|-84.448772
30338|GA|33.9388469|-84.3173878
30339|GA|33.8788145|-84.4645184
30340|GA|33.9025669|-84.2542195
30341|GA|33.8992049|-84.3016021
30342|GA|33.8856615|-84.3699767
30344|GA|33.6832181|-84.448772
30345|GA|33.8484195|-84.2858121
30346|GA|33.925798|-84.3357992
30347|GA|33.7486|-84.3884
30348|GA|33.7486|-84.3884
30349|GA|33.620038|-84.5327038
30350|GA|33.9900649|-84.3436881
30354|GA|33.6580771|-84.3857442
30355|GA|33.7486|-84.3884
30356|GA|33.9626|-84.3434
30357|GA|33.7486|-84.3884
30358|GA|33.7486|-84.3884
30359|GA|33.8132|-84.3364
30360|GA|33.936899|-84.2752831
30361|GA|33.7496|-84.3877
30362|GA|33.9024|-84.2739
30363|GA|33.7929288|-84.3955967
30366|GA|33.885|-84.2995
30369|GA|33.7535|-84.3977
30377|GA|33.7486|-84.3884
30388|GA|33.7486|-84.3884
30506|GA|34.335219|-83.9108968
30515|GA|34.1046|-84.0037
30517|GA|34.1411329|-83.7942551
30518|GA|34.1199318|-84.0378894
30519|GA|34.0820025|-83.9426698
30534|GA|34.412912|-84.1435136
30548|GA|34.0935523|-83.7305392
30620|GA|33.9381718|-83.7305392
30641|GA|33.7854476|-83.570964
30655|GA|33.7803626|-83.6880257
30656|GA|33.8386848|-83.7411631
30666|GA|33.9538222|-83.6029116
30680|GA|34.0142667|-83.6986568
30734|GA|34.5492403|-84.7106567
31024|GA|33.3069978|-83.3789389
31029|GA|33.0685419|-83.9744262
31038|GA|33.1306712|-83.6454831
31064|GA|33.3246924|-83.7199136
31085|GA|33.4203828|-83.624201
31097|GA|32.8755082|-84.1646163
31106|GA|33.7488|-84.3883
31119|GA|33.75|-84.2995
31131|GA|33.7488|-84.3883
31141|GA|33.7926|-84.3252
31145|GA|33.7926|-84.3252
31146|GA|33.7926|-84.3252
31150|GA|33.7488|-84.3883
31414|GA|32.0836|-81.1003
31816|GA|32.8836025|-84.5955732
31822|GA|32.8634088|-84.9193082
31826|GA|32.7989708|-84.7211074
31830|GA|32.9015134|-84.7524482
39845|GA|30.9331429|-84.8984775
39901|GA|33.7512|-84.3944
60001|IL|42.4589|-88.5176
60002|IL|42.4752471|-88.0314174
60004|IL|42.1099506|-87.9824758
60005|IL|42.0556473|-87.9873724
60006|IL|42.0886|-87.9809
60007|IL|42.0113617|-88.0020589
60008|IL|42.0759411|-88.0167406
60009|IL|42.0039|-87.9705
60010|IL|42.1621397|-88.148657
60011|IL|42.1526|-88.1348
60012|IL|42.2731962|-88.314212
60013|IL|42.2128686|-88.2363819
60014|IL|42.2340456|-88.3336477
60015|IL|42.1674607|-87.8844309
60016|IL|42.0492138|-87.9040571
60017|IL|42.0334|-87.8834
60018|IL|42.0144814|-87.8991514
60019|IL|42.0188|-87.8865
60020|IL|42.3940814|-88.1730427
60021|IL|42.1976923|-88.2120315
60022|IL|42.1406402|-87.7714136
60025|IL|42.0723953|-87.8205864
60026|IL|42.0925424|-87.8402405
60029|IL|42.0593273|-87.7837118
60030|IL|42.3279674|-88.0411993
60031|IL|42.3656179|-87.9432837
60033|IL|42.424585|-88.5951751
60034|IL|42.4519321|-88.4306955
60035|IL|42.1659893|-87.8058402
60038|IL|42.1106|-88.0342
60039|IL|42.2411|-88.3161
60040|IL|42.2031397|-87.8132139
60041|IL|42.374259|-88.16329
60042|IL|42.2764293|-88.2022876
60043|IL|42.0877468|-87.7197245
60044|IL|42.2806053|-87.8697056
60045|IL|42.2363447|-87.8746146
60046|IL|42.4069886|-88.0607565
60047|IL|42.1996789|-88.0314174
60048|IL|42.3165889|-87.9530849
60049|IL|42.1793|-87.9981
60050|IL|42.332005|-88.2947675
60051|IL|42.3508086|-88.2363819
60053|IL|42.0421545|-87.7910891
60056|IL|42.0644976|-87.9285777
60060|IL|42.2688729|-88.0411993
60061|IL|42.2280802|-87.962884
60062|IL|42.1272261|-87.8451527
60064|IL|42.3199976|-87.8697056
60065|IL|42.1277|-87.8288
60067|IL|42.1112958|-88.0607565
60068|IL|42.0085328|-87.8451527
60069|IL|42.19294|-87.9285777
60070|IL|42.1042273|-87.9383822
60071|IL|42.4699234|-88.314212
60072|IL|42.4109825|-88.314212
60073|IL|42.3683106|-88.099845
60074|IL|42.1303943|-88.0216334
60075|IL|42.4907|-87.9127
60076|IL|42.026064|-87.7271123
60077|IL|42.0390627|-87.759112
60078|IL|42.1106|-88.0342
60079|IL|42.3639|-87.8447
